x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.0,0.0,0.0,-0.1057537547959167,-0.4807526218734716,-0.01604029308253142,-0.29953477874296,-1.042822799418025,-0.09104605249717745,-0.3982388063172129,-1.4846065771390602,-0.16656320667834595,-0.3157181250988639,-1.8457158828714793,-0.24609359577032017,-0.4146075255495572,-1.1430984097383958,-0.258795949278809,-0.948073066271543,-0.9656190830842429,-0.37399448482299075,-0.884190696010845,-0.7669546117731969,-0.3838267668089999,-0.7232566341856462,-0.7422290740316959,-0.37849737834541225,-0.3937555289721925,-0.8624520482149508,-0.31801422599258844,-0.9889914315213584,-0.6943397732061112,-0.420294425741688,-0.8911106295253715,-0.527900431193295,-0.37344899162309525,-0.7255468228972242,-0.5236822991794794,-0.34858283040985016,-0.38099193620987964,-0.5292957952790929,-0.3728634487276726,-0.9345307112664066,-0.42225718086340447,-0.4774395790069435,-0.8340481502744543,-0.2849305346678443,-0.3907216079632675,-0.6684104560447629,-0.2710547046468893,-0.33202841136477557,-0.3789871628794877,-0.18680191496402349,-0.4239636317245629,-0.8387298779475159,-0.14935201681501178,-0.5121981376165249,-0.7917834613823437,-0.08357178139075776,-0.47255882886733336,-0.6661160171614148,-0.08487200701616038,-0.4356053834747144,A
0.0,0.0,0.0,-0.1077547169816192,-0.4483118261466004,0.0013365573628470457,-0.3047212011935714,-0.9819799485248364,-0.07018763903101644,-0.3965797699255272,-1.4116912245089976,-0.14586326072700237,-0.32050840953518456,-1.764960807024588,-0.22815536769508346,-0.39583722549479394,-1.1232900354602047,-0.26417387914383395,-0.9251361688596474,-0.9810436287978874,-0.3736048189599337,-0.891544485603215,-0.7702223674293626,-0.3762597205193749,-0.7495979767337487,-0.7251281325022467,-0.3687873193551246,-0.36961276004311505,-0.8665531072142082,-0.33536863298572167,-0.9653769430556977,-0.7126016083050337,-0.4341023116619282,-0.8843378602491218,-0.5381806763280754,-0.38468741980691196,-0.7282873898357035,-0.5203392620191473,-0.3606649178989841,-0.35182268523108406,-0.5443802336241296,-0.3992282757737737,-0.9197464608225759,-0.4428166217043193,-0.4989333352967615,-0.8203726036637179,-0.3026416385235205,-0.40920116869963247,-0.6553236342362077,-0.2839944445498759,-0.3525459990763983,-0.34429957066136213,-0.2072265574485799,-0.4574778263429514,-0.8193971532226704,-0.1726087103456283,-0.5483982753351097,-0.7670098923247318,-0.10483744398414754,-0.5085475560971934,-0.6325749153336143,-0.10711798200180835,-0.4734503968772492,A
0.0,0.0,0.0,-0.10290068384108901,-0.4751912074787153,-0.008760705227844457,-0.29207813549189143,-1.0264026906718875,-0.07738571621518452,-0.3895904126366278,-1.453920650483609,-0.14837186650132347,-0.3109656715266986,-1.8028341991994654,-0.22242543174391746,-0.4087457330754333,-1.1329634123574248,-0.24503745017947315,-0.9284355294624707,-0.9815734213785569,-0.35074659443020134,-0.884468062171569,-0.7769896309449268,-0.35370627917297043,-0.7367053904207651,-0.7383292502941221,-0.34508075451458164,-0.40140278612071495,-0.8634404745000627,-0.30552634958319763,-0.9867867993600777,-0.7091515505782652,-0.4007691102262827,-0.9034324710720554,-0.5296778687653558,-0.3517208865299803,-0.7463272048894629,-0.5230264599452811,-0.3258930331158617,-0.39550231719512685,-0.5380630465973207,-0.3609781504925825,-0.9380598851829265,-0.4440723090762221,-0.45803697302675206,-0.8421317608528286,-0.29872477946492,-0.37039424269005916,-0.6794557531602475,-0.28456206576115983,-0.3124650191195723,-0.391707593007505,-0.20327695171708254,-0.4129684687046416,-0.8312291554981026,-0.17849593519902182,-0.49809849665856104,-0.7991461697099211,-0.11246722608405056,-0.46163538551606903,-0.6912633617972884,-0.1159296816043149,-0.42770864216334675,A
0.0,0.0,0.0,-0.11480627680240527,-0.4649724745060159,0.0010503635736297966,-0.30497257611948636,-1.0105232496313488,-0.07331821039865168,-0.38534774999348087,-1.4392390395781571,-0.15112527042518795,-0.3085492062603552,-1.7931779567059167,-0.23563246414691041,-0.39114853802447236,-1.1307611675921436,-0.27333496729287904,-0.926307220905247,-1.0092875352735833,-0.38283593737623467,-0.9035384721200969,-0.8044670007911912,-0.38297868589607753,-0.7646112941664335,-0.7503962606095128,-0.3717124688917757,-0.374865450280921,-0.8616361435794749,-0.34213893415273944,-0.9716128021127775,-0.7306990441213507,-0.4388001547031896,-0.9011307004475881,-0.553714870864109,-0.3870306246238852,-0.7472972182336307,-0.5332547295135935,-0.36086582057618843,-0.3635335369690277,-0.5341097811517782,-0.4026146044904248,-0.9256994400924707,-0.45247394191823054,-0.49864085403384295,-0.8302519418309028,-0.31671426165304617,-0.4113885203065462,-0.6616356308270364,-0.2959214402786953,-0.35623305131638155,-0.3621382001767488,-0.19781857963457192,-0.4576368015431564,-0.8233133241414666,-0.1707480222335194,-0.5474180632497192,-0.7766894983394884,-0.11493007215742862,-0.512297968795983,-0.6471071103245785,-0.12307241574080006,-0.479928482375857,A
0.0,0.0,0.0,-0.09647434924311347,-0.46544603179470323,-0.009089095381083554,-0.28345811630001827,-1.0184201432748181,-0.08421308666845535,-0.37309510449941014,-1.459024804952279,-0.15948187714952522,-0.29298750904902826,-1.8144578811889822,-0.23819510141770736,-0.37067949251685234,-1.1371659324158006,-0.27388081110745405,-0.9192566618339973,-1.0152000790222622,-0.39033258636506063,-0.8816017233808957,-0.8138209011602586,-0.39332081082394527,-0.7311772030789492,-0.7672158271393471,-0.3830070610033115,-0.36081279038590874,-0.8695104546002372,-0.3372917129649393,-0.9717184190012036,-0.7406589150366257,-0.44222152970124695,-0.8777821053940719,-0.5690834534331475,-0.38831634128085946,-0.7137282886234526,-0.5566909580315647,-0.35782729418879244,-0.3583172808611164,-0.547272068738145,-0.39478357212766707,-0.9166171434326775,-0.46214542566489464,-0.49771544692137915,-0.797838171038267,-0.3330719126875752,-0.40479480665734036,-0.6293352209682183,-0.3249842195413854,-0.3441847485813117,-0.3638012161994865,-0.2146250949949542,-0.4479774146881602,-0.8123901552527447,-0.1786802216796782,-0.5406589261186363,-0.7357780772751226,-0.11644615746166821,-0.5024078972319886,-0.5996368534851393,-0.12717046950159674,-0.4672907930601755,A
0.0,0.0,0.0,-0.10760342846415452,-0.479180550071694,-0.011133858557559502,-0.2912886350395662,-1.0341517387319938,-0.08357921818258439,-0.38231417973328274,-1.4677914974983444,-0.15741735101957652,-0.30369394839466096,-1.8141418947593388,-0.23590580066193184,-0.39501900609287494,-1.1413951074767632,-0.2615446573180929,-0.9339852503752111,-1.0057063767865804,-0.3727563720868325,-0.9021837324944553,-0.8030922703839225,-0.3774747888500227,-0.7578461612281652,-0.7593041132403803,-0.3699374474747456,-0.37816254302255486,-0.8672553632581448,-0.32382283112019417,-0.9832805821175776,-0.7334355293046272,-0.4292991133955527,-0.9010694152949271,-0.5578123754621028,-0.38233237449178115,-0.7394460789852039,-0.5382309881648439,-0.35610264389428786,-0.3671127675555568,-0.5395601173794257,-0.38045228627457134,-0.9338754289402286,-0.4614300567857987,-0.4904483969191435,-0.8324287640319646,-0.3212895322664022,-0.40618343238809945,-0.6625472422799573,-0.2978850063923804,-0.3472575900945355,-0.36548476945046565,-0.20027629468260713,-0.43231763282972274,-0.8281212517361004,-0.1811570591718578,-0.529750581934975,-0.7824873859594669,-0.11895754779056135,-0.4965830190566908,-0.6561022377143623,-0.12098747302426842,-0.462832895333234,A
0.0,0.0,0.0,-0.09697496118497195,-0.4656859190324163,-0.0022253230164570657,-0.280220187365063,-1.0216629147661282,-0.0678991206331986,-0.37358239347175204,-1.450222071523606,-0.13594236362000792,-0.297606850779573,-1.7880296898720396,-0.2076812232233309,-0.387123674380331,-1.139159257861803,-0.2326745518816891,-0.9059550547920836,-1.0060420469081892,-0.33690030707654095,-0.8609128886568811,-0.8048819524538322,-0.3453416390514759,-0.7171878030938778,-0.7734830014983896,-0.3419865555967779,-0.3812948874191637,-0.8760461336376346,-0.29522428857829236,-0.9677026183036839,-0.7404010166673662,-0.3892058092910399,-0.8734929837105623,-0.5694582025263599,-0.3432617725018422,-0.7148698369398123,-0.5619757796612377,-0.3189099666998468,-0.3805340551317595,-0.5606027026604079,-0.3519371698486896,-0.9284540893809655,-0.4741649970442893,-0.4471681043555364,-0.8145209721722475,-0.3366291431380401,-0.36128504579647863,-0.6483697078630872,-0.32506679308031955,-0.304838264100771,-0.3890824740114892,-0.2303733701280506,-0.4043120928168376,-0.8292688480901663,-0.1986647818410269,-0.48998281493953244,-0.7523171010141066,-0.1275373481217568,-0.4513410186105599,-0.61240512409688,-0.13150032251419128,-0.41531672021448757,A
0.0,0.0,0.0,-0.09869502254643128,-0.4876405829057223,0.0001981885086795118,-0.28877158642958917,-1.0561658163956926,-0.07321702489422119,-0.37837105796890647,-1.4934670912390802,-0.15139769163484323,-0.291933677754226,-1.8464684703332037,-0.2338989876402129,-0.40045240169602125,-1.1474294413383477,-0.2524786474897079,-0.9459629532210558,-1.0066532554804926,-0.3689197542467525,-0.8864887886869167,-0.8149798238199925,-0.38255704337142765,-0.7277583328944519,-0.7950299688094427,-0.38152885571775413,-0.39637429318580014,-0.8596098465874492,-0.322425698962349,-1.002595798994092,-0.7186791036480993,-0.42742981069306424,-0.8943515471108135,-0.5677204707552896,-0.3809613414341399,-0.7238064682072622,-0.5746199121971103,-0.3564609628684763,-0.3939636690505008,-0.526749520272794,-0.3861153537659745,-0.9606352168540069,-0.44633820075062436,-0.4884292687526356,-0.834366744632856,-0.3245615437104203,-0.396439283818957,-0.6589308001526016,-0.3235782408988404,-0.3361101005163646,-0.39519646163371797,-0.18833446574475585,-0.44550262157891757,-0.8500552876960679,-0.16324758635744954,-0.5350438427526606,-0.7687439396519169,-0.10490828384195967,-0.4928351032295718,-0.6238220265606867,-0.11511771174674415,-0.45439086124207595,A
0.0,0.0,0.0,-0.08977518776344308,-0.45485008924309484,-0.01129387291682772,-0.27032103821975856,-1.0131902204554133,-0.08471635213328516,-0.3563692927289513,-1.4437115008139345,-0.15906154129162348,-0.27904811098396515,-1.7964363016132388,-0.23695751549678057,-0.3717664702963581,-1.1394487025697781,-0.2695765556888616,-0.9120869117456087,-1.0148663647828484,-0.3861145633381679,-0.8696584108658082,-0.8110424664667832,-0.3925794185122155,-0.7161728276188872,-0.7745097398423321,-0.38449683527476375,-0.3613752860607729,-0.8714867545617414,-0.33153995120940966,-0.9658575177017824,-0.7400632502882138,-0.4353740271678427,-0.8790225745763565,-0.5646749421075664,-0.3838927940310366,-0.7134943789031799,-0.5570116388612179,-0.3549473522717664,-0.3583726006561923,-0.5419585359345612,-0.3885192239270496,-0.9197372064989233,-0.4666689555891651,-0.49460153334563,-0.8216564211455764,-0.32250363238880264,-0.4058355200808427,-0.651122557352904,-0.29999145955643175,-0.3449306906809391,-0.36527328099842077,-0.20125862348975385,-0.4414352531939687,-0.8174793940323485,-0.18734994273776623,-0.5358841485952953,-0.7773338836800205,-0.11452514660999343,-0.500474380132007,-0.6551951913095337,-0.10182202794993478,-0.4656582867695593,A
0.0,0.0,0.0,-0.10509136604743011,-0.4828481322215511,-0.004438744382527694,-0.2833010807216295,-1.0610538436392076,-0.08011157786059367,-0.372720172530486,-1.505297726876476,-0.1579618929361103,-0.2893892035716196,-1.8552359002045915,-0.2410680048551556,-0.3799162779659564,-1.1541543079120984,-0.27820170282733264,-0.9482205427978982,-1.0356549242418491,-0.3966254398197558,-0.9085542221087491,-0.8424170479800581,-0.4036659583820349,-0.7460837775507598,-0.8063229338832617,-0.3958416815735733,-0.37319628536648125,-0.8597220491654982,-0.34871554420090956,-1.0143192878191125,-0.7630395159629376,-0.4591943182829613,-0.930500303203351,-0.5962109385526065,-0.4093513407848626,-0.7527942478935151,-0.5787212736029198,-0.3798845898348955,-0.3752986636179972,-0.518121291756853,-0.41198747553358894,-0.9713045335705286,-0.4641158127699169,-0.5188926189357875,-0.8729542451195963,-0.3365026091769279,-0.4256918733968152,-0.6943952676721348,-0.3207650394637036,-0.3620637288936696,-0.3889556202379225,-0.1702225817697827,-0.47091668391598435,-0.8638115183460998,-0.1743236136906871,-0.5648706229574713,-0.8151521063461956,-0.12294287675247317,-0.5241159593373267,-0.6814283345838054,-0.1290286190382833,-0.48526566204101373,A
0.0,0.0,0.0,-0.08962014608208006,-0.4492131754631348,-0.006016201191104411,-0.2710630923410953,-0.9875624609512212,-0.07682105245152376,-0.35482614432310344,-1.4128819150962963,-0.1497170699692755,-0.27811158544463166,-1.7533369902119358,-0.22757145601681267,-0.3578309061051706,-1.1374073916060465,-0.26487325003919787,-0.8986886713993071,-1.0073177062069356,-0.37366196518391503,-0.885258765510647,-0.7876665262320013,-0.3725780402317504,-0.7474180579770145,-0.7281610282634575,-0.36058074572256044,-0.34532814518079696,-0.8791835006977415,-0.3283060222518841,-0.9574739159805793,-0.7433485457736744,-0.4274770988493621,-0.8958511630883782,-0.5482410876009727,-0.3746682252294432,-0.7383902376678307,-0.5258307337735668,-0.3453234184181523,-0.3405055089657996,-0.5584081006278321,-0.3852725464650397,-0.9049092759337604,-0.4651270693200675,-0.4839814604723518,-0.8287341820084397,-0.3145689750204852,-0.3966109380292856,-0.6662769216812889,-0.2944911464803597,-0.33919369149229434,-0.34682569215647974,-0.22446543740332356,-0.4377247576973243,-0.8110997365476399,-0.1943807595649623,-0.5290285967787214,-0.7860291179721682,-0.12511010806572365,-0.49624868887125695,-0.6654490331122059,-0.12879226251895182,-0.4645328868630187,A
0.0,0.0,0.0,-0.08961699632768202,-0.4682320348896994,-0.018576089065158716,-0.2703878867971981,-1.0237432912350426,-0.0926341778853974,-0.35819316492153935,-1.4564592947319324,-0.1665884285525883,-0.2714924092672153,-1.7962560352103103,-0.2427625847242105,-0.3647321868874211,-1.1431181930657264,-0.26834080048362313,-0.9085968237357503,-1.0178672447968344,-0.37766784797472025,-0.8786341950584423,-0.8062263925414849,-0.374831367450072,-0.732944012623891,-0.7558893860001379,-0.36197589855341433,-0.36180972262956423,-0.873636656705817,-0.3253501447219601,-0.9753588524409592,-0.7578730716698959,-0.43056594142663873,-0.8993190970332691,-0.5582106542324761,-0.3760936495982096,-0.7405292518997475,-0.5377229416191411,-0.34287342482670535,-0.3650253504730277,-0.5495841110028281,-0.37733963578167246,-0.9343261047254836,-0.4865719557367524,-0.48416996132820006,-0.8443782757481226,-0.32740574751958623,-0.3936669231021205,-0.6811045017616755,-0.2984955597367519,-0.33052554656842265,-0.37599294414550266,-0.21249020776091135,-0.42625574065942934,-0.8320598366823051,-0.20031949693767329,-0.5238092812300774,-0.8059204542298015,-0.1302560204343318,-0.4934062930048366,-0.6964859270721936,-0.12757136261574908,-0.46122589818026877,A
